SUBNO,TRT,INTC1C5,INTC2,INTC3,INTC4,AET1,AET2,AET3,AET4,AET5,UET1,UET2,UET3,UET4,UET5,AHT1,AHT2,AHT3,AHT4,AHT5,UHT1,UHT2,UHT3,UHT4,UHT5,ASC1,ASC2,ASC3,ASC4,ASC5,USC1,USC2,USC3,USC4,USC5,EF1,EF2,EF3,EF4,EF5,HF1,HF2,HF3,HF4,HF5
13,t5,NA,8,NA,10,NA,1781.2,NA,1692.12,NA,NA,1739.89,NA,1688.21,NA,NA,1754.86,NA,1622.82,NA,NA,1760.43,NA,1616.31,NA,NA,NA,NA,395.52,NA,NA,559.76,NA,491.67,NA,NA,480.21,NA,86.07,NA,NA,NA,NA,304.47,NA
13,r4,NA,8.5,NA,11,NA,1768.58,NA,1705.77,NA,NA,1733.94,NA,1687.43,NA,NA,1766.94,NA,1635.03,NA,NA,1784.88,NA,1614.1,NA,NA,NA,NA,302.27,NA,NA,566.25,NA,531.91,NA,NA,218.55,NA,150.46,NA,NA,NA,NA,125.2,NA
13,t6,NA,9.5,NA,12,NA,1775.3,NA,1683.19,NA,NA,1733.28,NA,1685.72,NA,NA,1753.21,NA,1611.76,NA,NA,1760.26,NA,1595.64,NA,NA,NA,NA,405.17,NA,NA,558.59,NA,493.22,NA,NA,461.28,NA,77.62,NA,NA,NA,NA,308.54,NA
13,r6,NA,10,NA,13,NA,1768.05,NA,1709.08,NA,NA,1732.51,NA,1684.38,NA,NA,1754.92,NA,1647.18,NA,NA,1767.87,NA,1660.67,NA,NA,NA,NA,371.43,NA,NA,612.08,NA,535.29,NA,NA,212.86,NA,NA,NA,NA,NA,NA,289.27,NA
13,p1,6.5,11,8,14,1720.54,1756.48,1751.13,1751.9475,1779.64,1680.78,1727.47,1709.74,1706.72,1708.89,1765.25,1750.27,1901.58,1608.04,1746.51,1803.99,1772.83,1797.19,1802.4075,1835.62,481.5,NA,582.38,NA,390.82,839.58,640.95,629.46,NA,378.84,103.37,216.6,177.01,NA,166.65,379.32,NA,449.08,NA,245.81
13,p2,11.5,16,13,19,1723.93,1748.55,1770.8,1759.4725,1794.61,1675.9,1722.16,1720.67,1709.95,1721.07,1752.26,1745.94,1898.04,1795.5725,1786.05,1795.22,1757.64,1816.84,1807.115,1858.76,503.22,NA,535.86,NA,428.05,928.35,556.13,688.33,NA,378.61,92.27,224.74,127.52,NA,176.26,368.47,NA,431.62,NA,271.62
13,p3,16.5,21,18,24,1726.55,1746.31,1765.48,1759.71,1800.5,1674.86,1718.96,1730.69,1713.44,1729.25,1765.01,1745.39,1866.65,1795.37,1804.43,1784.48,1744.53,1809.78,1804.2825,1878.34,597.2,NA,584.33,NA,465.62,991.34,609.25,808.79,NA,445.49,89.77,208.05,143.82,NA,182.82,324.08,NA,401.52,NA,263.88
13,p4,21.5,26,23,29,1720.94,1734.06,1749.55,1752.2525,1804.46,1669.55,1715.62,1751.6,1717.125,1731.73,1733.22,1731.7,1902.48,1794.715,1811.46,1769.9,1735.59,1803.23,1795.34,1872.64,568.22,NA,644.73,NA,491.16,948.97,697.22,904.6,NA,454.65,79.23,220.68,171.01,NA,212.78,275.49,NA,370.16,NA,249.45
13,p5,26.5,31,28,34,1708.94,1729.82,1741.16,1747.7325,1811.01,1661.69,1720.04,1760.35,1719.2775,1735.03,1702.23,1698.17,1900.69,1782.75,1829.91,1748.58,1699.58,1794.99,1778.4775,1870.76,552.6,NA,586.53,NA,505.38,1223.77,664.22,856.11,NA,495.64,80.9,235.23,167.34,NA,224.08,265.57,NA,410.04,NA,249.96
13,p6,31.5,36,33,39,1690.57,1731.88,1734.62,1743.05,1815.13,1647.77,1720.6,1749.11,1714.955,1742.34,1664.47,1652.11,1873.39,1756.4725,1835.92,1724.84,1687.43,1802.22,1771.255,1870.53,582.59,NA,611.3,NA,427.68,1396.45,520.67,956.47,NA,420.13,97.26,225.68,150.31,NA,211.73,221.35,NA,413.9,NA,275.17
13,p7,36.5,41,38,44,1685.22,1719.9,1725.02,1736.6625,1816.51,1653.88,1711.53,1755,1719.165,1756.25,1624.36,1635.78,1846.62,1734.56,1831.48,1653.21,1707.97,1779.16,1755.8075,1882.89,537.04,NA,609.13,NA,455.16,1380.78,539.28,906.73,NA,432.9,98.92,227.95,195.22,NA,199.49,150.34,NA,389.27,NA,272.97
13,p8,41.5,46,43,49,1680.37,1722.43,1723.93,1734.655,1811.89,1649.54,1706.78,1760.01,1718.2325,1756.6,1595.79,1668.23,1914,1747.725,1812.88,1646.36,1719.99,1790.25,1755.82,1866.68,593.12,NA,584.34,NA,459.73,1386.15,578.64,874.34,NA,429.8,98,202.86,164.46,NA,206.8,156.15,NA,394.79,NA,244.56
13,p9,46.5,51,48,54,1675.62,1719.53,1716.66,1730.6725,1810.88,1643,1702.42,1750.08,1713.4875,1758.45,1576.5,1665.66,1919.45,1743.4575,1812.22,1645.22,1699.64,1759.31,1744.595,1874.21,662.91,NA,593.99,NA,425.93,1183.2,624.87,904.93,NA,415.65,100.99,207.12,182.31,NA,202.1,187.86,NA,328.45,NA,218.7
13,p10,51.5,56,53,59,1678.34,1711.97,1715.66,1728.755,1809.05,1641.22,1702.24,1746.27,1712.335,1759.61,1589.74,1651.74,1907.71,1739.935,1810.55,1678.77,1698.94,1763.37,1750.0375,1859.07,797.74,NA,513.91,NA,511.2,1060.99,593.91,814.27,NA,470.12,85.26,224.78,167.08,NA,203.3,209.15,NA,309.18,NA,210.6
13,p11,56.5,61,58,64,1670.97,1710.18,1716.55,NA,NA,1631.84,1705.5,1752.61,NA,NA,1589.5,1659.59,1892.8,1713.96333333333,NA,1672.22,1701.54,1765.06,NA,NA,782.8,NA,498.26,NA,NA,1128.68,609.37,921.79,NA,NA,92.67,211.46,150.15,NA,NA,205.72,NA,326.6,NA,NA
13,p12,61.5,66,63,69,1670.86,1714.75,1720.76,NA,NA,1629.06,1701.21,1748.58,NA,NA,1599.59,1628.88,1883.96,NA,NA,1660.88,1671.34,1779.53,NA,NA,811.79,NA,506.22,NA,NA,994.58,710.46,930.79,NA,NA,87.81,208.17,127.18,NA,NA,193.76,NA,247.91,NA,NA
14,bl,0,0,0,0,1785.87,1752.21,1772.73,1633.11,1771.06,1751.82,1721.88,1744.6,1661.41,1736.31,1921.7,1867.69,1731.61,1682.89,1862.13,1926.03,1873.54,1818.68,1618.78,1861.86,119.11,158.7,112.24,123.91,137.25,117.85,122.96,152.56,118.59,125.56,171.05,224.46,593.25,386.97,105.54,526.38,6.81,559.47,178.69,65.78
14,t1,2,2,2,2,1774.44,1747.09,1770.13,1578.93,1762.16,1755.21,1715.43,1742.92,1651.87,1728.24,1881.83,1850.61,1604.69,1714.27,1842.69,1921.85,1869.41,1819.63,1707.19,1851.87,106.74,167.91,211.96,124.01,134.04,112.23,139.01,166.47,116.23,118.45,553.16,349.86,622.14,174.9,112.83,491.69,53.69,582.95,349.17,59.83
14,r1,2.5,2.5,3,3,1748.9,1746.66,1767.34,1610.41,1767.35,1759.18,1715.97,1741.27,1648.88,1728.04,1890.99,1854.93,1654.79,1754.45,1830.8,1868.72,1867.34,1824.39,1743.68,1845.4,101.92,164.16,207.19,125.82,181.18,113.75,150.82,170.99,119.51,116.2,155.24,216.71,395.29,301.98,89.38,542.12,10.63,597.15,434.29,62.02
14,t2,3.5,3.5,4,4,1739.93,1737.19,1762.12,1600.78,1763.48,1760.3,1714.81,1738.43,1646.6,1722.27,1880.74,1848.56,1648.4,1786.47,1842.37,1813.46,1868.86,1824.05,1762.01,1852.35,101.67,178.67,243.99,135.04,183.34,112.22,143.99,169,122.77,117.12,260.81,312.19,505.35,173.75,110.58,548.3,28.93,628.97,454.16,57.34
14,r2,4,4,5,5,1743.61,1735.5,1762.56,1618.62,1761.08,1766.36,1711.81,1731.09,1645.08,1725.37,1904.45,1857.97,1619.92,1765.68,1845,1860.15,1873.93,1813.83,1711.67,1839.44,100.85,202.36,170.12,131.04,220.58,114.94,156.62,157.5,120.9,113.22,215.91,232.78,514.63,398.4,94.3,555.06,9.05,605.37,416.51,49.02
14,t3,5,5,6,6,1730.23,1727.3,1764.32,1611.55,1768.26,1765.34,1707.51,1727.17,1643.77,1719.45,1891.13,1849.69,1629.51,1787.71,1847.89,1853.15,1875.86,1808.15,1693,1849.93,122.54,246.39,139.08,131.06,191.38,114.77,176.55,150.08,119.52,117.68,242.67,255.03,620.2,185.18,102.08,586.56,38.74,649.88,417.13,59.84
14,r3,5.5,5.5,7,7,1744.16,1727.87,1764.3,1623.5,1765.61,1767.66,1704.02,1722.67,1638.75,1719.97,1889.12,1853.22,1636.46,1767.22,1855.17,1834.27,1889.87,1808.2,1726.62,1847.7,137.63,212.61,126.31,128.53,171.94,117.68,165.79,147.54,118.65,119.81,241.94,218.41,436.95,448.86,82.54,551.86,8.66,505.31,365,47.77
14,t4,NA,6.5,NA,8,NA,1716.97,NA,1602.25,NA,NA,1700.55,NA,1636.56,NA,NA,1847.6,NA,1766.87,NA,NA,1883.27,NA,1768.2,NA,NA,213.74,NA,132.4,NA,NA,153.9,NA,117.95,NA,NA,286.7,NA,174.01,NA,NA,39.24,NA,305.49,NA
14,r4,NA,7,NA,9,NA,1732.67,NA,1626.45,NA,NA,1695.4,NA,1638.22,NA,NA,1847.31,NA,1758.55,NA,NA,1889.13,NA,1734.67,NA,NA,207.05,NA,134.85,NA,NA,148.74,NA,118.76,NA,NA,227.26,NA,406.8,NA,NA,8.37,NA,271.06,NA
14,t5,NA,8,NA,10,NA,1730.16,NA,1593.76,NA,NA,1691.49,NA,1634.93,NA,NA,1839.99,NA,1749.47,NA,NA,1882.91,NA,1753.78,NA,NA,208.77,NA,128.61,NA,NA,148.06,NA,114.19,NA,NA,255.47,NA,158.15,NA,NA,39.89,NA,231.11,NA
14,r4,NA,8.5,NA,11,NA,1724.47,NA,1616.26,NA,NA,1690.62,NA,1631.27,NA,NA,1843.86,NA,1724.03,NA,NA,1882.04,NA,1737.27,NA,NA,182.82,NA,124.23,NA,NA,149.46,NA,111.17,NA,NA,203.5,NA,507.54,NA,NA,10.1,NA,257.13,NA
14,t6,NA,9.5,NA,12,NA,1719.45,NA,1598.06,NA,NA,1690.47,NA,1634.06,NA,NA,1841.49,NA,1739.32,NA,NA,1882.3,NA,1720.87,NA,NA,185.07,NA,122.55,NA,NA,132.6,NA,109.63,NA,NA,285.06,NA,140.87,NA,NA,34.76,NA,262.68,NA
14,r6,NA,10,NA,13,NA,1721.02,NA,1615.12,NA,NA,1685.95,NA,1631.81,NA,NA,1848.01,NA,1728.88,NA,NA,1875.99,NA,1740.48,NA,NA,165.15,NA,120.66,NA,NA,135.42,NA,108.46,NA,NA,237.89,NA,396.73,NA,NA,11.31,NA,275.75,NA
14,p1,6.5,11,8,14,1756.12,1754.37,1771.71,1621.51,1776.97,1770.88,1701.79,1734.02,1621.98,1757.21,1906.28,1888.19,1646.71,1709.18,1901.71,1966.87,1925.33,1873.43,1758.31,1899.23,118.83,127.22,114.04,120.73,291.36,114.45,127.58,144.37,106.58,158.53,179.9,279.88,455.69,341.73,81.98,537.2,6.79,505.41,220.85,49.16
14,p2,11.5,16,13,19,1770.74,1769.69,1778.52,1603.25,1794.07,1772.05,1714.75,1745.57,1612.85,1795.46,1915.2,1901.67,1649.57,1651.46,1924.66,1969.27,1930.71,1887.63,1726.47,1947.8,98.06,104.37,103.42,114.2,143.15,112.29,108.62,132.01,99.49,138.1,207.02,309.72,424.31,266.8,69.45,511.32,7.06,337.04,162.52,44.74
14,p3,16.5,21,18,24,1773.27,1770.14,1777.66,1593.26,1798.1,1766.75,1715.73,1741.34,1603.6,1806.02,1918.75,1894.6,1678.92,1636.94,1920.15,1957.39,1927.97,1872.79,1727.78,1958.71,88.45,85.13,98.82,111.88,180.06,105.36,92.33,128.47,96.8,145.42,172.38,303.14,409.66,249.13,90.34,340.68,7.04,261.69,147.32,45.31
14,p4,21.5,26,23,29,1766.25,1770.12,1777.31,1584.88,1799.31,1758.69,1716.03,1740.53,1595.55,1811.95,1899.48,1892.27,1674.23,1661.78,1920.73,1955.98,1930.8,1891.57,1744.69,1963.57,83.46,76.3,101.38,110.23,154.4,103.71,85.25,132.27,96.81,146.57,178.54,286.73,525.62,268.02,74.01,382.62,6.51,513.33,248.36,44.97
14,p5,26.5,31,28,34,1762.84,1771.76,1776.69,1578.66,1800.38,1756.36,1716.21,1743.22,1590.74,1815.62,1910.99,1887.21,1670.85,1676.41,1917.52,1963.46,1927.06,1894.73,1741.32,1965.98,79.01,69,102.62,110.81,150.38,105.96,82.06,130.7,96.65,149.41,192.98,271.79,465.41,255,71.06,444.21,12.25,397.79,210.81,44.58
14,p6,31.5,36,33,39,1759.67,1776.05,1773.78,1575.62,1800.37,1754.1,1718.67,1740.32,1595.09,1823.08,1919.26,1888.15,1715.59,1662.07,1910.61,1962.82,1926.46,1891.95,1745.04,1964.55,77.74,66.54,102.53,112.64,150.85,108.93,79.72,127.07,99.06,148.55,181.24,285.35,374.63,249.38,70.2,463.42,14.04,250,172.98,47.08
14,p7,36.5,41,38,44,1755.71,1779.13,1767.87,1571.64,1799.7,1772.68,1720.45,1734.17,1602.34,1825.87,1922.32,1888.03,1798.77,1605.39,1896.13,1970.71,1923.92,1881.6,1715.06,1963.03,84.22,67.72,99.92,104.74,152.6,105.11,79.75,123.69,91.71,143.09,226.48,277.92,404.11,225.72,61.81,514.38,18,335.27,122.83,46.09
14,p8,41.5,46,43,49,1754.61,1777.9,1765.91,1567.58,1796.29,1793.57,1719.83,1738.45,1596.19,1825.69,1898.74,1892.72,1811.9,1603.78,1892.79,1974.23,1928.43,1902.97,1709.6,1962.93,84.8,64.35,101.62,101.07,155.82,101.29,77.42,128.41,88.62,142.31,202.05,272.65,472.64,237.73,60.72,436.34,8.75,512.5,132.72,49.12
14,p9,46.5,51,48,54,1748.98,1775.33,1766.72,1565.87,1793.15,1792.41,1720.69,1748.44,1592.75,1831.54,1869.92,1884.33,1822.17,1559.28,1901.95,1970.44,1922.08,1896.04,1682.46,1958.46,81.11,75.1,109.44,106.76,339.07,98.67,84.4,124.53,102.81,195.49,179.55,268.29,510.24,232.66,NA,402.28,9.89,592.22,98.38,48.7
14,p10,51.5,56,53,59,1746.65,1773.83,1772.94,1560.47,1794.11,1776.75,1729.52,1757.56,1587.82,1834.04,1885.47,1890.41,1827.77,1525.46,1926.23,1973.05,1928.48,1898.6,1674.68,1959.6,83.25,146.25,111.04,112.66,NA,99.17,140.51,118.47,119.35,369.45,177.19,309.16,497.08,230.16,NA,428.1,8.43,499.74,70.76,47.04
14,p11,56.5,61,58,64,1742.61,1775.11,1776.21,NA,1794.61,1775.59,1737.53,1761.8,NA,1839.62,1854.79,1892.63,1771.77,NA,1922.12,1967.92,1926.67,1886.23,NA,1961.16,81.72,103.74,110.91,NA,NA,95.25,101.81,116.09,NA,415.47,162.5,307.6,461.27,NA,NA,355.58,8.27,439.58,NA,45.48
14,p12,61.5,66,63,69,NA,1777.59,1775.36,NA,1797.59,NA,1743.7,1761.96,NA,1846.12,NA,1890.09,NA,NA,1911.04,NA,1925.28,1891.85,NA,1961.98,NA,166.75,123.21,NA,NA,NA,158.68,133.17,NA,329.1,NA,337.05,460.17,NA,NA,NA,8.25,434.31,NA,49.49
15,bl,0,0,0,0,1655.21,1689.76,1716.58,1694.96,1663.8,1760.64,1660.16,1744.6,1735.2,1671.69,1747.95,1732,1533.64,1730.82,1699.59,1655.01,1831.71,1879,1856.88,1799.31,258.62,215.8,371.26,202.58,410.72,213.21,297.32,132.26,316.09,318.64,21.49,36.17,39.53,40.53,761.7,627.04,646.57,797.46,647.3,37.61
15,t1,2,2,2,2,1633.38,1709.69,1655.84,1675.61,1651.83,1756.07,1675.57,1742.92,1729.51,1648.59,1722.37,1690.09,1454.37,1689.8,1701.63,1651.26,1827.13,1850.34,1843.33,1802.5,291.98,461.49,1019,258.06,465.84,218.96,522.59,651.38,327.34,387.73,101.65,221.83,198.04,32.53,658.89,678.53,572.3,866.27,668.19,47
15,r1,2.5,2.5,3,3,1626.78,1688.9,1683.46,1654.08,1661.15,1779.42,1694.01,1741.27,1726.16,1667.83,1737.63,1718.52,1469.66,1651.85,1697.72,1652.31,1799.69,1847.77,1842.9,1801.43,317.21,434.87,884.24,297.19,400.01,241.01,437.27,509.55,354.98,341.3,50.05,49.75,34.72,38.24,766.2,642.99,505.86,836.35,701.28,42.19
15,t2,3.5,3.5,4,4,1617.8,1691.98,1681.72,1662.14,1660.97,1762.16,1719.73,1738.43,1727.94,1679.78,1724.03,1694.94,1458.47,1654.39,1696.11,1648.85,1796.83,1831.84,1849.02,1802.66,369.87,543.7,979.27,273.55,358.52,297.76,554.97,655.84,337.38,298.7,127.55,220.55,228.24,37.96,764.32,667.95,445.45,755.49,648.57,41.75
15,r2,4,4,5,5,1616.63,1677.27,1695.53,1651.98,1660.79,1765.51,1743.81,1731.09,1725.17,1681.13,1719.31,1709.57,1465.15,1640.79,1698.12,1635.51,1779.04,1822.93,1838.43,1804.13,386.58,447.75,891.75,277.64,330.89,313.89,454.76,490.26,336.43,269.55,45.5,60.46,34.25,24.34,767.73,491.1,566.98,801.62,713.55,49.51
15,t3,5,5,6,6,1603.57,1690.99,1682.67,1670.8,1658.59,1748.92,1744.72,1727.17,1728,1680.76,1705.62,1690.21,1441.65,1664.28,1698.51,1627.23,1784.08,1826.9,1851.1,1806.15,406.28,521.46,1001.09,267.07,320.78,346.25,550.68,604.1,323.61,253.4,132.9,198.47,240.55,22.37,623.46,652.94,503.98,654.28,632.92,45.5
15,r3,5.5,5.5,7,7,1618.76,1685.04,1699.62,1644.74,1661.58,1748.31,1724.25,1722.67,1725.3,1681.44,1718.41,1724.61,1486.46,1637.41,1700.28,1626.02,1782.34,1825.89,1843.85,1801.18,394.34,405.41,957.42,255.8,308.6,329.11,450.98,415.44,323.17,242,54.28,51.75,31.23,16.97,755.35,613.57,573.52,822.74,735.95,46.93
15,t4,NA,6.5,NA,8,NA,1694.2,NA,1658.49,NA,NA,1727.76,NA,1725.78,NA,NA,1681.79,NA,1659.67,NA,NA,1787.49,NA,1851.56,NA,NA,471.06,NA,248.41,NA,NA,539.06,NA,314.74,NA,NA,222.65,NA,20.65,NA,NA,477.99,NA,616.32,NA
15,r4,NA,7,NA,9,NA,1675.12,NA,1644.83,NA,NA,1739.98,NA,1724.67,NA,NA,1710.63,NA,1641.92,NA,NA,1785.44,NA,1850.1,NA,NA,383.14,NA,246.5,NA,NA,464.68,NA,318.41,NA,NA,42.49,NA,21.09,NA,NA,613.47,NA,693.29,NA
15,t5,NA,8,NA,10,NA,1692.31,NA,1662.76,NA,NA,1734.42,NA,1725.29,NA,NA,1688.75,NA,1671.37,NA,NA,1791.23,NA,1853.02,NA,NA,451.46,NA,240.68,NA,NA,607.73,NA,321.46,NA,NA,250.56,NA,24.42,NA,NA,474.71,NA,656.68,NA
15,r4,NA,8.5,NA,11,NA,1678.2,NA,1655.77,NA,NA,1739.65,NA,1719.96,NA,NA,1690.03,NA,1639.85,NA,NA,1795.48,NA,1846.82,NA,NA,384.1,NA,287.25,NA,NA,465.71,NA,325.19,NA,NA,42.16,NA,19.36,NA,NA,496.13,NA,750.14,NA
15,t6,NA,9.5,NA,12,NA,1684.8,NA,1665.2,NA,NA,1720.11,NA,1719.1,NA,NA,1677.49,NA,1659.12,NA,NA,1816.46,NA,1659.12,NA,NA,452.2,NA,276.45,NA,NA,571.57,NA,319.03,NA,NA,251,NA,23.38,NA,NA,482.94,NA,543,NA
15,r6,NA,10,NA,13,NA,1673.74,NA,1672.58,NA,NA,1762.07,NA,1722.76,NA,NA,1710.09,NA,1679.5,NA,NA,1826.43,NA,1857.66,NA,NA,408.48,NA,243.97,NA,NA,459.87,NA,317.2,NA,NA,50.12,NA,36.08,NA,NA,586.49,NA,683.76,NA
15,p1,6.5,11,8,14,1633.92,1676.62,1702.04,1670.65,1651.95,1774.22,1763.62,1734.02,1718.47,1667.96,1750.94,1837.54,1512.81,1663.59,1695.69,1624.04,1877.12,1865.93,1870.15,1794.63,298.75,310.08,761.79,218.26,301.81,246.44,375.1,321.08,316.49,236.78,55.24,47.16,34.87,35.35,664.3,588.61,588.78,764.02,511.68,37.31
15,p2,11.5,16,13,19,1617.83,1679.51,1690.41,1665.88,1651.95,1819.09,1764.24,1745.57,1712.05,1684.56,1747.14,1764.57,1502.69,1671.66,1706.17,1613.15,1852.69,1885.82,1868.44,1787.87,240.56,220.98,563.97,211.59,328.22,197.13,291.33,218.52,316.3,269.5,51.94,46.46,35.42,40.99,660.33,562.66,572.9,810.77,643.83,30.08
15,p3,16.5,21,18,24,1607.85,1701.64,1683.53,1661.99,1653.87,1813.61,1767.54,1741.34,1710.16,1685.08,1729.76,1725.34,1520.08,1683.21,1731.12,1607.29,1831.3,1899.48,1866.38,1770.43,216.13,196.78,547.26,203.32,373.54,183.5,267.62,209.06,306.95,346.87,49.83,44.5,34.75,36.97,656.33,524.81,566.05,866.41,699.75,31.24
15,p4,21.5,26,23,29,1601.73,1663.92,1680.29,1660.29,NA,1815.29,1759.2,1740.53,1708.5,NA,1737.34,1674.71,1539.45,1684.78,NA,1604.55,1887.56,1896.42,1865.28,NA,203.87,227.7,542.31,200.76,NA,174.98,279.61,237.07,310.94,NA,46.43,49.15,32.25,36.84,NA,597.33,566.33,874.82,756.62,NA
15,p5,26.5,31,28,34,1597.48,1666.6,1676.87,1660.88,NA,1818.04,1762.16,1743.22,1706.26,NA,1737.5,1685.28,1539.45,1685.59,NA,1605.01,1903.22,1896.07,1858.41,NA,199.36,200.89,635.88,199.36,NA,179.93,251.24,325.25,310.31,NA,42.77,49.82,34.96,34.12,NA,566.42,565.6,791.98,706.47,NA
15,p6,31.5,36,33,39,1594.22,1668.58,1673.84,1661.42,NA,1818.59,1766.46,1740.32,1709.85,NA,1737.74,1691.11,1492.79,1688.97,NA,1601.97,1910.1,1855.81,1855.47,NA,191.6,194.26,1075.45,199.15,NA,181.69,241.56,547.35,307.87,NA,41.61,48.37,33.66,33.43,NA,596.51,588.32,583.84,691.8,NA
15,p7,36.5,41,38,44,1596.74,1671.16,1676.42,1661.84,NA,1719.92,1773.05,1734.17,1714.12,NA,1713.82,1695.82,NA,1690.22,NA,1592.2,1912.94,1847.9,1857.04,NA,303.25,190.8,849.44,200.75,NA,288.09,236.75,371.61,307.45,NA,33.38,49.3,36.01,32.24,NA,323.96,617.84,658.16,737.02,NA
15,p8,41.5,46,43,49,1605.95,1672.4,1677.72,1662.65,NA,1646.92,1776.62,1738.45,1719.23,NA,1689.13,1702.39,NA,1694.1,NA,1591.64,1914.94,1862.11,1855.83,NA,401.43,190.68,644.95,201.45,NA,358.8,234.42,301.4,306.54,NA,31.6,50.39,35.11,30.16,NA,336.46,632.67,762.73,729.17,NA
15,p9,46.5,51,48,54,NA,1677.39,1678.31,1658.98,NA,NA,1779.54,1748.44,1719.61,NA,NA,1703.51,NA,1678.2,NA,NA,1915.23,1864.42,1836.23,NA,NA,188.89,602.17,214.95,NA,NA,232.31,298.15,309.94,NA,NA,51.61,33.89,35.79,NA,NA,595.95,754.83,644.27,NA
15,p10,51.5,56,53,59,NA,NA,1677.15,1655.61,NA,NA,NA,1757.56,1713.16,NA,NA,NA,NA,1643.64,NA,NA,NA,1873.14,1808.87,NA,NA,NA,592.18,210.42,NA,NA,NA,282.52,302.94,NA,NA,NA,33.78,35.14,NA,NA,NA,841.1,616.83,NA
15,p11,56.5,61,58,64,NA,NA,1671.98,1652.37,NA,NA,NA,1761.8,1720.83,NA,NA,NA,NA,1647.87,NA,NA,NA,1850.18,1801.36,NA,NA,NA,730.86,215.58,NA,NA,NA,379.15,298.19,NA,NA,NA,37.8,35.65,NA,NA,NA,681.06,566.88,NA
15,p12,61.5,66,63,69,NA,NA,NA,NA,NA,NA,NA,1761.96,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,bl,0,0,0,0,1706.59,1685.67,1781.82,1672.3,1620.27,1634.21,1681,1679.53,1610.93,1613.28,1747.52,1643.49,1877.4,1537.8,1595.64,1826.6,1736.45,1803.3,1578.76,1761.98,221.88,257.06,136.49,448.3,166.14,247.84,288.38,207.1,213.84,145.84,41.73,33.42,69.26,73.47,23.07,722.78,375.93,450.7,602.51,738.85
16,t1,2,2,2,2,1636.89,1653.41,1779.16,1649.15,1626.46,1629.91,1667.06,1661.01,1611.06,1606.51,1687.31,1591.76,1862.4,1520.57,1595.64,1796.3,1708.22,1795.14,1565.54,1785.89,1218.31,855.01,590.45,886,184.9,855.71,736.1,814.84,474.3,144.01,90.67,81.01,119.34,48.67,22.74,684.36,329.89,256.38,525.5,681.9
16,r1,2.5,2.5,3,3,1650.62,1666.95,1771.43,1649.65,1615.66,1607.14,1664.73,1655.53,1599.94,1608.14,1705.07,1604.83,1855.79,1520.83,1588.26,1787.71,1719.63,1792.68,1619.88,1765.94,874.1,588.44,414.09,796.67,166.77,652.49,501.8,616.36,402.45,141.47,47.16,43.35,89.3,71.36,22.57,736.84,514.39,483.14,595.23,724.13
16,t2,3.5,3.5,4,4,1640.3,1646.11,1761.39,1636.73,1611.82,1604.57,1662.6,1663.13,1599.72,1612.16,1687.79,1593.5,1862.89,1505.15,1593.06,1803.87,1737.74,1804.14,1577.28,1769.05,996.57,819.43,466.36,721.21,148.72,786.83,706.88,736.85,339.23,139.5,96.55,118.62,130.98,50.87,23.17,687.63,303.67,274.64,467.58,776.43
16,r2,4,4,5,5,1654.05,1663.86,1753.71,1641.3,1612.18,1596.04,1648.97,1649.83,1609.23,1610.46,1693.27,1601.19,1870.1,1482.45,1594.69,1803.34,1722.76,1776.67,1580,1775.77,840.27,612.47,356.97,674.86,142.42,705.42,523.01,584.06,307.21,137.59,53.29,56.25,82.23,67.52,22.54,767.4,593.22,404.49,534.48,778.85
16,t3,5,5,6,6,1645.85,1641.71,1737.08,1628.53,1615.03,1595.39,1649.48,1650.27,1607.6,1608.88,1684.02,1600.38,1872.19,1492.64,1597.21,1815,1758.47,1766.94,1562.04,1784.21,879.6,681.93,413.03,613.15,138,713.59,704.17,685.17,275.7,136.92,138.06,107.99,102.44,49.69,22.22,745.17,297.01,214.79,529.49,749.47
16,r3,5.5,5.5,7,7,1659.55,1663.19,1748.06,1638.24,1611.78,1584.91,1641.4,1647.59,1612.26,1606.91,1690.87,1613.51,1819.53,1483.39,1591.26,1807.47,1735.52,1754.24,1601.59,1781.23,769.94,560.03,327.82,643.31,173.36,588.21,563.77,544.32,277.59,130.8,49.66,39.42,50.55,62.84,23.29,742.99,543.24,356.43,595.99,741.1
16,t4,NA,6.5,NA,8,NA,1633.5,NA,1623.58,NA,NA,1639.78,NA,1610.4,NA,NA,1593.66,NA,1502.75,NA,NA,1728.82,NA,1576.97,NA,NA,576.84,NA,684.98,NA,NA,612.6,NA,308.26,NA,NA,93.95,NA,49.82,NA,NA,317.12,NA,519.94,NA
16,r4,NA,7,NA,9,NA,1656.76,NA,1635.08,NA,NA,1638.12,NA,1603.47,NA,NA,1604.32,NA,1498.1,NA,NA,1724.38,NA,1605.92,NA,NA,512.55,NA,785.78,NA,NA,593.45,NA,378.37,NA,NA,35.05,NA,66.21,NA,NA,512.26,NA,538.67,NA
16,t5,NA,8,NA,10,NA,1630.75,NA,1616.32,NA,NA,1641.38,NA,1603.34,NA,NA,1583.98,NA,1507.68,NA,NA,1733.6,NA,1579.55,NA,NA,540.52,NA,710.63,NA,NA,657.76,NA,311.62,NA,NA,94.79,NA,50.83,NA,NA,310.63,NA,575.71,NA
